volume,vwap,open,close,high,low,time,transactions
131157468.0,26.7829,26.85,26.8075,26.93,26.6128,1450760400,187168
130545416.0,27.0831,26.8175,27.1525,27.2125,26.8,1450846800,170514
54386720.0,27.0876,27.25,27.0075,27.25,26.9875,1450933200,77466
106744840.0,26.7133,26.8975,26.705,26.9225,26.5452,1451278800,157534
123724788.0,27.0909,26.74,27.185,27.3575,26.715,1451365200,174919
100855108.0,26.9094,27.145,26.83,27.175,26.795,1451451600,140575
163409264.0,26.407,26.7525,26.315,26.7575,26.205,1451538000,217791
270446632.0,26.0121,25.6525,26.3375,26.342,25.5,1451883600,351450
223148768.0,25.854,26.4375,25.6775,26.4625,25.6025,1451970000,321363
273361552.0,25.2131,25.14,25.175,25.5925,24.9675,1452056400,409162
324377428.0,24.5173,24.67,24.1125,25.0325,24.1075,1452142800,462834
283191864.0,24.4808,24.6375,24.24,24.7775,24.19,1452229200,419804
198902308.0,24.5347,24.7425,24.6325,24.765,24.335,1452488400,292281
196616908.0,24.9381,25.1375,24.99,25.1725,24.71,1452574800,282809
249758524.0,24.8368,25.08,24.3475,25.2975,24.325,1452661200,362015
252680508.0,24.5758,24.49,24.88,25.12,23.935,1452747600,362780
319255564.0,24.1806,24.05,24.2825,24.4275,23.84,1452834000,447030
212350988.0,24.2205,24.6025,24.165,24.6625,23.875,1453179600,291403
289337664.0,23.8052,23.775,24.1975,24.5474,23.355,1453266000,431729
208557432.0,24.1611,24.265,24.075,24.47,23.735,1453352400,301287
263201868.0,25.0119,24.6575,25.355,25.365,24.5925,1453438800,375468
207033148.0,25.1018,25.38,24.86,25.3825,24.8025,1453698000,281832
300308008.0,24.93,24.9825,24.9975,25.22,24.5175,1453784400,402738
533478696.0,23.7215,24.01,23.355,24.1572,23.335,1453870800,683976
222714692.0,23.4064,23.4475,23.5225,23.63,23.0975,1453957200,338197
257666016.0,24.0677,23.6975,24.335,24.335,23.5875,1454043600,330860
163771272.0,24.0568,24.1175,24.1075,24.1775,23.85,1454302800,236716
149394860.0,23.7719,23.855,23.62,24.01,23.57,1454389200,237885
183785376.0,23.8357,23.75,24.0875,24.21,23.52,1454475600,297821
185886608.0,24.0776,23.965,24.15,24.3325,23.7975,1454562000,265044
185672256.0,23.7288,24.13,23.505,24.23,23.4225,1454648400,288658
216083900.0,23.5537,23.2825,23.7525,23.925,23.26,1454907600,353979
177324780.0,23.7159,23.5725,23.7475,23.985,23.4825,1454994000,273869
169374404.0,23.8166,23.98,23.5675,24.0875,23.525,1455080400,265623
200298844.0,23.3968,23.4475,23.425,23.68,23.1475,1455166800,315317
161405524.0,23.437,23.5475,23.4975,23.625,23.2525,1455253200,244084
196230464.0,23.9858,23.755,24.16,24.2125,23.6525,1455598800,267841
179452972.0,24.3531,24.1675,24.53,24.5525,24.0375,1455685200,243457
156083932.0,24.2463,24.71,24.065,24.7225,24.0227,1455771600,215834
141381492.0,24.0555,24.0,24.01,24.19,23.95,1455858000,188224
137121832.0,24.102,24.0775,24.22,24.225,23.98,1456117200,187680
127770532.0,23.8191,24.1,23.6725,24.125,23.6375,1456203600,199764
145022980.0,23.6992,23.495,24.025,24.095,23.33,1456290000,220035
109330636.0,24.0115,24.0125,24.19,24.19,23.8125,1456376400,173260
115964524.0,24.3077,24.3,24.2275,24.5059,24.145,1456462800,172880
140865108.0,24.3379,24.215,24.1725,24.5575,24.1625,1456722000,175887
201491860.0,24.9099,24.4125,25.1325,25.1925,24.355,1456808400,294792
132678240.0,25.0535,25.1275,25.1875,25.2225,24.91,1456894800,190904
146836968.0,25.2993,25.145,25.375,25.4275,25.1125,1456981200,209590
184193800.0,25.6788,25.5925,25.7525,25.9375,25.3425,1457067600,246861
143663240.0,25.4768,25.5975,25.4675,25.7075,25.24,1457326800,211392
125927556.0,25.2835,25.195,25.2575,25.44,25.1,1457413200,187692
108806732.0,25.2488,25.3275,25.28,25.395,25.0675,1457499600,169252
134054308.0,25.2782,25.3525,25.2925,25.56,25.0375,1457586000,206148
109576852.0,25.4943,25.56,25.565,25.57,25.375,1457672400,155549
100304248.0,25.6132,25.4775,25.63,25.7275,25.445,1457928000,145485
160270936.0,26.1534,25.99,26.145,26.295,25.9625,1458014400,225937
153130372.0,26.3845,26.1525,26.4925,26.5775,26.1475,1458100800,230348
137682820.0,26.4486,26.38,26.45,26.6175,26.24,1458187200,175510
176820684.0,26.4907,26.585,26.48,26.625,26.2975,1458273600,175168
141581912.0,26.5527,26.4825,26.4775,26.9125,26.285,1458532800,208778
129776080.0,26.6878,26.3125,26.68,26.8225,26.3025,1458619200,174143
102813980.0,26.6191,26.62,26.5325,26.7675,26.475,1458705600,146397
104531820.0,26.373,26.3675,26.4175,26.5625,26.2225,1458792000,143295
77645488.0,26.3628,26.5,26.2975,26.5475,26.265,1459137600,112797
124760332.0,26.7302,26.2225,26.92,26.9475,26.22,1459224000,175677
182404596.0,27.392,27.1625,27.39,27.605,27.15,1459310400,230965
103553796.0,27.3157,27.43,27.2475,27.475,27.22,1459396800,135628
103495800.0,27.3631,27.195,27.4975,27.5,27.05,1459483200,131199
148914816.0,27.8459,27.605,27.78,28.0475,27.5675,1459742400,208851
106314608.0,27.5057,27.3775,27.4525,27.6825,27.355,1459828800,162226
105616308.0,27.5368,27.5575,27.74,27.745,27.3,1459915200,150637
127207480.0,27.2877,27.4875,27.135,27.605,27.0303,1460001600,182057
94326960.0,27.2359,27.2275,27.165,27.4425,27.0425,1460088000,147761
117496072.0,27.4454,27.2425,27.255,27.6525,27.2075,1460347200,167025
108929300.0,27.4453,27.335,27.61,27.625,27.165,1460433600,166943
133029264.0,27.9635,27.7,28.01,28.085,27.7,1460520000,192789
101895692.0,27.9758,27.905,28.025,28.0975,27.8325,1460606400,142189
187471476.0,27.6704,28.0275,27.4625,28.075,27.4325,1460692800,227930
243284844.0,26.9638,27.2225,26.87,27.2375,26.735,1460952000,281030
129539516.0,26.7455,26.97,26.7275,27.0,26.5575,1461038400,191756
122180120.0,26.8353,26.66,26.7825,27.0225,26.515,1461124800,167265
126210100.0,26.5066,26.7325,26.4925,26.7325,26.38,1461211200,184327
134732476.0,26.3453,26.2525,26.42,26.62,26.155,1461297600,193373
112126304.0,26.2593,26.25,26.27,26.4125,26.1275,1461556800,160512
223679860.0,25.6341,25.9775,26.0875,26.325,25.9775,1461643200,312165
458408568.0,24.3403,24.0,24.455,24.6775,23.92,1461729600,653471
328970760.0,24.0351,24.4025,23.7075,24.47,23.5625,1461816000,473319
274045912.0,23.3665,23.4975,23.435,23.68,23.1275,1461902400,380711
192623616.0,23.2916,23.4913,23.41,23.52,23.1,1462161600,270948
227324624.0,23.6715,23.55,23.795,23.935,23.42,1462248000,312299
161901900.0,23.6225,23.8,23.5475,23.975,23.455,1462334400,225336
143562000.0,23.2811,23.5,23.31,23.5175,23.17,1462420800,199730
174799544.0,23.137,23.3425,23.18,23.3625,22.9625,1462507200,233138
131745744.0,23.2816,23.25,23.1975,23.4425,23.1475,1462766400,183318
134747344.0,23.2487,23.3325,23.355,23.3925,23.0275,1462852800,194656
114876436.0,23.2267,23.37,23.1275,23.3925,23.115,1462939200,167020
305258760.0,22.627,23.18,22.585,23.195,22.3675,1463025600,432877
177570952.0,22.6993,22.5,22.63,22.9175,22.5,1463112000,248037
245039024.0,23.3561,23.0975,23.47,23.5975,22.9125,1463371200,341761
187667756.0,23.433,23.6375,23.3725,23.675,23.2525,1463457600,264259
168248772.0,23.6435,23.54,23.64,23.8025,23.4725,1463544000,241549
121768400.0,23.49,23.66,23.55,23.66,23.3925,1463630400,174529
128103872.0,23.7614,23.66,23.805,23.8575,23.63,1463716800,171169
151982816.0,24.1617,23.9675,24.1075,24.2975,23.9175,1463976000,205675
140560696.0,24.4013,24.305,24.475,24.5225,24.21,1464062400,199216
154568388.0,24.7834,24.6675,24.905,24.935,24.5275,1464148800,214584
225308636.0,24.9055,24.92,25.1025,25.1825,24.66,1464235200,211636
145364960.0,24.989,24.86,25.0875,25.1175,24.8113,1464321600,186142
169228788.0,24.9371,24.9,24.965,25.1,24.705,1464667200,198662
116693140.0,24.7475,24.755,24.615,24.885,24.5825,1464753600,168974
160766120.0,24.3395,24.4,24.43,24.46,24.1575,1464840000,221940
114019548.0,24.4758,24.4475,24.48,24.5675,24.3625,1464926400,159073
93170016.0,24.6824,24.4975,24.6575,25.4725,24.3875,1465185600,138140
89637800.0,24.8426,24.8125,24.7575,24.9675,24.74,1465272000,130380
83392524.0,24.7549,24.755,24.735,24.89,24.67,1465358400,120751
106405416.0,24.8953,24.625,24.9125,24.9975,24.615,1465444800,159312
126851744.0,24.7271,24.6325,24.7075,24.8364,24.62,1465531200,175475
152081816.0,24.4055,24.6725,24.335,24.78,24.275,1465790400,225983
127727256.0,24.3573,24.33,24.365,24.6188,24.1875,1465876800,196928
117780908.0,24.452,24.455,24.285,24.6025,24.2575,1465963200,168201
124395660.0,24.226,24.1125,24.3875,24.4375,24.0175,1466049600,190545
244032072.0,23.9415,24.155,23.8325,24.1625,23.825,1466136000,254396
137647604.0,23.9742,24.0,23.775,24.1425,23.7575,1466395200,200093
142185432.0,23.9904,23.735,23.9775,24.0875,23.669,1466481600,203067
116802080.0,24.0112,24.0625,23.8875,24.2225,23.8375,1466568000,181346
128960748.0,23.9397,23.985,24.025,24.0725,23.8125,1466654400,184291
301249892.0,23.3942,23.2275,23.35,23.6638,23.1625,1466740800,379479
186485872.0,23.0018,23.25,23.01,23.2625,22.875,1467000000,289998
161779256.0,23.2304,23.225,23.3975,23.415,23.035,1467086400,240677
146124024.0,23.5618,23.4925,23.6,23.6375,23.4075,1467172800,216403
143345416.0,23.8182,23.61,23.9,23.9425,23.575,1467259200,204308
102610160.0,23.9999,23.8725,23.9725,24.1163,23.8325,1467345600,154605
110820460.0,23.7083,23.8475,23.7475,23.85,23.615,1467691200,153252
123796360.0,23.7886,23.65,23.8825,23.915,23.5925,1467777600,187587
100505652.0,24.0133,23.925,23.985,24.125,23.905,1467864000,143921
115648412.0,24.1583,24.1225,24.17,24.2225,24.0125,1467950400,168666
95179380.0,24.3091,24.1875,24.245,24.4125,24.185,1468209600,144019
96669852.0,24.3514,24.2925,24.355,24.425,24.28,1468296000,151231
103568684.0,24.2856,24.3525,24.2175,24.4175,24.21,1468382400,144843
155675988.0,24.5979,24.3475,24.6975,24.7475,24.33,1468468800,231500
120547960.0,24.7148,24.73,24.695,24.825,24.625,1468555200,157724
145937368.0,24.9457,24.675,24.9575,25.0325,24.65,1468814400,200050
95119056.0,24.9499,24.89,24.9675,25.0,24.835,1468900800,134939
105103872.0,24.9968,25.0,24.99,25.115,24.9338,1468987200,146679
130808112.0,24.9761,24.9575,24.8575,25.25,24.7825,1469073600,169896
113121076.0,24.6738,24.815,24.665,24.825,24.5775,1469160000,153515
161529684.0,24.4153,24.5625,24.335,24.71,24.23,1469419200,224242
224959288.0,24.5677,24.205,24.1675,24.4925,24.105,1469505600,289092
369378760.0,25.8852,26.0663,25.7375,26.0875,25.6875,1469592000,484303
159379356.0,25.9797,25.7075,26.085,26.1125,25.705,1469678400,216360
110845052.0,26.0299,26.0475,26.0525,26.1375,25.92,1469764800,152936
152671484.0,26.3545,26.1025,26.5125,26.5375,26.1025,1470024000,212308
135263824.0,26.1926,26.5125,26.12,26.5175,26.0,1470110400,199996
120810564.0,26.3927,26.2025,26.4475,26.46,26.1925,1470196800,168032
109634600.0,26.432,26.395,26.4675,26.5,26.32,1470283200,147500
162213608.0,26.8327,26.5675,26.87,26.9125,26.545,1470369600,182161
112148880.0,26.9802,26.88,27.0925,27.0925,26.79,1470628800,143108
105260576.0,27.1243,27.0575,27.2025,27.235,27.0025,1470715200,154391
96034020.0,27.0399,27.1775,27.0,27.225,26.94,1470801600,133573
109938024.0,27.0838,27.13,26.9825,27.2325,26.9625,1470888000,128934
74640940.0,27.032,26.945,27.045,27.11,26.945,1470974400,114633
103472836.0,27.3113,27.035,27.37,27.385,27.02,1471233600,146986
135177656.0,27.4392,27.4075,27.345,27.5575,27.3025,1471320000,178821
101423904.0,27.2287,27.275,27.305,27.3425,27.085,1471406400,155181
87938812.0,27.3211,27.3075,27.27,27.4,27.255,1471492800,120957
101472288.0,27.2871,27.1925,27.34,27.4225,27.09,1471579200,146693
103280920.0,27.1201,27.215,27.1275,27.275,26.9625,1471838400,159760
85030676.0,27.246,27.1475,27.2125,27.33,27.1325,1471924800,125049
94700324.0,27.0349,27.1413,27.0075,27.1875,26.92,1472011200,140592
100344992.0,26.8249,26.8475,26.8925,26.97,26.67,1472097600,159112
111065164.0,26.7772,26.8525,26.735,26.9875,26.5775,1472184000,181353
99881200.0,26.7198,26.655,26.705,26.86,26.5725,1472443200,146774
99455780.0,26.4898,26.45,26.5,26.625,26.375,1472529600,154474
118649384.0,26.5528,26.415,26.525,26.6425,26.41,1472616000,152274
106806092.0,26.5705,26.535,26.6825,26.7,26.405,1472702400,151070
107209800.0,26.8636,26.925,26.9325,27.0,26.705,1472788800,149198
107521564.0,26.9485,26.975,26.925,27.075,26.8775,1473134400,136403
169457232.0,26.947,26.9575,27.09,27.19,26.7675,1473220800,240163
212008104.0,26.4767,26.8125,26.38,26.8175,26.31,1473307200,284024
186227936.0,26.0156,26.16,25.7825,26.43,25.7825,1473393600,275698
181171080.0,26.1762,25.6625,26.36,26.43,25.6325,1473652800,259269
248704760.0,27.0196,26.8775,26.9875,27.1975,26.81,1473739200,337192
449361272.0,27.8908,27.1825,27.9425,28.2575,27.15,1473825600,580554
362452708.0,28.735,28.465,28.8925,28.9325,28.3725,1473912000,461585
319547644.0,28.7475,28.78,28.73,29.0325,28.51,1473998400,316028
188092184.0,28.5745,28.7975,28.395,29.045,28.3125,1474257600,242802
138055476.0,28.3919,28.2625,28.3925,28.53,28.1275,1474344000,184347
144012740.0,28.2998,28.4625,28.3875,28.4973,28.1103,1474430400,186221
124295656.0,28.6457,28.5875,28.655,28.735,28.5,1474516800,169947
209924604.0,28.2866,28.605,28.1775,28.6975,27.8875,1474603200,283295
119451768.0,28.2122,27.91,28.22,28.3475,27.8875,1474862400,167139
98429648.0,28.2172,28.25,28.2725,28.295,28.085,1474948800,138614
118564340.0,28.4988,28.4225,28.4875,28.66,28.3575,1475035200,166491
143547960.0,28.1273,28.29,28.045,28.45,27.95,1475121600,211659
145516424.0,28.2174,28.115,28.2625,28.3425,27.95,1475208000,184106
86806864.0,28.1487,28.1775,28.13,28.2625,28.07,1475467200,131075
118923740.0,28.3685,28.265,28.25,28.5775,28.1575,1475553600,173328
85812356.0,28.2757,28.35,28.2625,28.415,28.1725,1475640000,127356
115116796.0,28.4668,28.425,28.4725,28.585,28.2825,1475726400,168292
97433772.0,28.52,28.5775,28.515,28.64,28.3775,1475812800,134890
144223624.0,29.0142,28.755,29.0125,29.1875,28.68,1476072000,196558
255654172.0,29.315,29.425,29.075,29.6725,29.05,1476158400,322691
150347148.0,29.3446,29.3375,29.335,29.495,29.1875,1476244800,203123
140769624.0,29.1521,29.1975,29.245,29.36,28.93,1476331200,201253
142601164.0,29.403,29.47,29.4075,29.5425,29.2825,1476417600,182548
94499584.0,29.313,29.3325,29.3875,29.46,29.195,1476676800,135059
98213912.0,29.4645,29.545,29.3675,29.5525,29.3625,1476763200,133015
80122376.0,29.3234,29.3125,29.28,29.44,28.45,1476849600,124176
96502484.0,29.2393,29.215,29.265,29.345,29.0825,1476936000,150406
92770660.0,29.152,29.2025,29.15,29.2275,29.07,1477022400,122047
94154692.0,29.3569,29.275,29.4125,29.435,29.25,1477281600,130477
192515880.0,29.4083,29.4875,29.5625,29.59,29.3275,1477368000,257396
264536876.0,28.6649,28.5775,28.8975,28.925,28.3275,1477454400,348946
138248180.0,28.7019,28.8475,28.62,28.965,28.525,1477540800,153097
151446628.0,28.552,28.4675,28.43,28.8025,28.3625,1477627200,207752
105677592.0,28.4188,28.4125,28.385,28.5575,28.3,1477886400,137491
175303248.0,27.9438,28.365,27.8725,28.4425,27.6325,1477972800,240669
113326836.0,27.9623,27.85,27.8975,28.0875,27.8075,1478059200,165457
107730408.0,27.5608,27.745,27.4575,27.865,27.3875,1478145600,158176
123347988.0,27.3101,27.1325,27.21,27.5625,27.0275,1478232000,177293
130240000.0,27.5206,27.52,27.6025,27.6275,27.365,1478494800,176597
97016716.0,27.7045,27.5775,27.765,27.93,27.425,1478581200,145062
236705444.0,27.4388,27.47,27.72,27.83,27.0125,1478667600,349045
228402164.0,27.0418,27.7725,26.9475,27.7725,26.4575,1478754000,374398
136575592.0,27.0257,26.78,27.1075,27.2175,26.6375,1478840400,213710
204572016.0,26.3922,26.9275,26.4275,26.9523,26.02,1479099600,303631
128873240.0,26.7576,26.6425,26.7775,26.92,26.5398,1479186000,192013
233962088.0,27.2917,26.675,27.4975,27.5575,26.65,1479272400,226704
110528012.0,27.396,27.4525,27.4875,27.5875,27.2075,1479358800,169942
113635668.0,27.5013,27.43,27.515,27.635,27.415,1479445200,145704
117058284.0,27.848,27.53,27.9325,27.9975,27.5025,1479704400,165483
103862136.0,27.9597,27.9875,27.95,28.105,27.85,1479790800,131648
109705576.0,27.7445,27.84,27.8075,27.8775,27.5825,1479877200,144672
45902088.0,27.8728,27.7825,27.9475,27.9675,27.7375,1480050000,66302
108175932.0,27.9459,27.8575,27.8925,28.1163,27.8475,1480309200,135094
114115000.0,27.7879,27.695,27.865,28.0075,27.5175,1480395600,163352
144649032.0,27.7086,27.9,27.63,28.05,27.5675,1480482000,178893
148347448.0,27.4522,27.5913,27.3725,27.735,27.2575,1480568400,220992
106111988.0,27.4078,27.2925,27.475,27.5225,27.2125,1480654800,147420
137298160.0,27.2894,27.5,27.2775,27.5075,27.0625,1480914000,202227
104781848.0,27.4317,27.375,27.4875,27.59,27.2975,1481000400,156034
119994876.0,27.5851,27.315,27.7575,27.7975,27.29,1481086800,184164
108273264.0,27.9952,27.715,28.03,28.1075,27.65,1481173200,157684
137610508.0,28.4716,28.0775,28.4875,28.675,28.0775,1481259600,190213
105497508.0,28.2457,28.3225,28.325,28.75,28.1225,1481518800,161917
174935244.0,28.8167,28.46,28.7975,28.98,28.4375,1481605200,245487
136127336.0,28.8961,28.76,28.7975,29.05,28.745,1481691600,209026
181418176.0,29.0218,28.845,28.955,29.1825,28.8075,1481778000,190824
177404536.0,29.015,29.1175,28.9925,29.125,28.9113,1481864400,154131
111117692.0,29.1928,28.95,29.16,29.345,28.9375,1482123600,136344
85699860.0,29.2528,29.185,29.2375,29.375,29.17,1482210000,109210
94332660.0,29.2688,29.2,29.265,29.35,29.195,1482296400,109902
104343416.0,29.0273,29.0875,29.0725,29.1275,28.91,1482382800,131198
56997936.0,29.0789,28.8975,29.13,29.13,28.8975,1482469200,83708
73187420.0,29.3584,29.13,29.315,29.45,29.1225,1482814800,109160
83623568.0,29.2706,29.38,29.19,29.5042,29.05,1482901200,122797
60158076.0,29.1745,29.1125,29.1825,29.2774,29.1,1482987600,95705
122345060.0,28.9911,29.1625,28.955,29.3,28.8575,1483074000,158067
115127460.0,28.9032,28.95,29.0375,29.0825,28.69,1483419600,158506
84472464.0,29.033,28.9625,29.005,29.1275,28.9375,1483506000,129946
88774348.0,29.1153,28.98,29.1525,29.2161,28.9525,1483592400,136221
127007600.0,29.4334,29.195,29.4775,29.54,29.1175,1483678800,177880
134247792.0,29.745,29.4875,29.7475,29.8575,29.485,1483938000,184629
97848204.0,29.7444,29.6925,29.7775,29.845,29.575,1484024400,146170
110354372.0,29.8154,29.685,29.9375,29.9825,29.65,1484110800,153267
108344880.0,29.7088,29.7238,29.8125,29.825,29.5525,1484197200,165854
104447792.0,29.7669,29.7775,29.76,29.905,29.7025,1484283600,132984
137509132.0,29.9422,29.585,30.0,30.06,29.555,1484629200,189129
94851844.0,30.0072,30.0,29.9975,30.125,29.9275,1484715600,126588
102389164.0,29.9493,29.85,29.945,30.0225,29.8425,1484802000,130085
129991568.0,30.0036,30.1125,30.0,30.1125,29.9337,1484888400,148466
88200872.0,30.0327,30.0,30.02,30.2025,29.9425,1485147600,128202
92844152.0,29.9906,29.8875,29.9925,30.025,29.875,1485234000,134779
130346692.0,30.3792,30.105,30.47,30.525,30.07,1485320400,198920
105350304.0,30.479,30.4175,30.485,30.61,30.4,1485406800,126531
82246056.0,30.4852,30.535,30.4875,30.5875,30.4,1485493200,110698
121510012.0,30.2999,30.2325,30.4075,30.4075,30.165,1485752400,164886
196803972.0,30.4074,30.2875,30.3375,30.3475,30.155,1485838800,246120
447940160.0,32.1322,31.7575,32.1875,32.6225,31.7525,1485925200,537166
134841644.0,32.1028,31.9938,32.1325,32.3475,31.945,1486011600,190090
97229204.0,32.1885,32.0775,32.27,32.2975,32.04,1486098000,135271
107383696.0,32.5251,32.2825,32.5725,32.625,32.23,1486357200,150864
152735364.0,32.8847,32.635,32.8825,33.0225,32.6125,1486443600,190011
92016288.0,32.929,32.8375,33.01,33.055,32.805,1486530000,124773
113399436.0,33.0012,32.9125,33.105,33.1113,32.78,1486616400,132024
80261832.0,33.0891,33.115,33.03,33.235,33.0125,1486702800,109758
92065684.0,33.3696,33.27,33.3225,33.455,33.1875,1486962000,131060
132904892.0,33.5978,33.3675,33.755,33.7725,33.3125,1487048400,170309
142492400.0,33.8577,33.88,33.8775,34.0675,33.655,1487134800,187386
90246220.0,33.8174,33.9175,33.8363,33.975,33.71,1487221200,135494
88792788.0,33.8648,33.775,33.93,33.9575,33.775,1487307600,115345
98028624.0,34.113,34.0575,34.175,34.1875,33.995,1487653200,129417
83347728.0,34.1788,34.1075,34.2775,34.28,34.0275,1487739600,105694
83152744.0,34.176,34.345,34.1325,34.37,34.075,1487826000,131710
87106340.0,34.0013,33.9775,34.165,34.165,33.82,1487912400,127244
81029704.0,34.2465,34.285,34.2325,34.3588,34.07,1488171600,123044
93931440.0,34.2654,34.27,34.2475,34.3588,34.175,1488258000,126839
145658340.0,34.8464,34.4725,34.9475,35.0375,34.3988,1488344400,207456
104800936.0,34.8489,35.0,34.74,35.0697,34.69,1488430800,157427
86284484.0,34.8573,34.695,34.945,34.9575,34.6475,1488517200,120905
87000176.0,34.7848,34.8413,34.835,34.9425,34.649,1488776400,121043
69785188.0,34.8734,34.765,34.88,34.995,34.6975,1488862800,110485
74828944.0,34.8077,34.7375,34.75,34.95,34.705,1488949200,113163
88623616.0,34.5933,34.685,34.67,34.6975,34.2625,1489035600,129686
78451204.0,34.7734,34.8125,34.785,34.8393,34.66,1489122000,115137
69686868.0,34.7822,34.7125,34.8,34.8575,34.705,1489377600,98285
61203260.0,34.7777,34.825,34.7475,34.9125,34.71,1489464000,98248
102767096.0,35.003,34.8525,35.115,35.1875,34.7563,1489550400,141143
76927992.0,35.1596,35.18,35.1725,35.255,35.065,1489636800,121225
175539808.0,35.106,35.25,34.9975,35.25,34.9725,1489723200,122374
86068152.0,35.2723,35.1,35.365,35.375,35.0575,1489982400,111759
158119648.0,35.2801,35.5275,34.96,35.7,34.9325,1490068800,238143
103440460.0,35.2178,34.9613,35.355,35.4,34.94,1490155200,151502
81385204.0,35.2534,35.315,35.23,35.3961,35.1525,1490241600,127777
89582252.0,35.2681,35.375,35.16,35.435,35.0875,1490328000,131775
94300376.0,35.1058,34.8475,35.22,35.305,34.655,1490587200,137310
133499220.0,35.7183,35.2275,35.95,36.01,35.155,1490673600,194591
116759820.0,35.9677,35.92,36.03,36.1225,35.7975,1490760000,160450
84829008.0,35.9954,36.0475,35.9825,36.125,35.875,1490846400,114207
78646604.0,35.9555,35.93,35.915,36.0675,35.7525,1490932800,109068
79942856.0,35.9145,35.9275,35.925,36.03,35.7625,1491192000,125528
79565416.0,36.0693,35.8125,36.1925,36.2225,35.7925,1491278400,123787
110871416.0,36.1962,36.055,36.005,36.365,35.9525,1491364800,169560
84596136.0,35.9843,36.0725,35.915,36.13,35.8625,1491451200,124823
66688792.0,35.9285,35.9325,35.835,36.045,35.8175,1491537600,110320
75733588.0,35.8391,35.9,35.7925,35.9698,35.725,1491796800,112264
121517504.0,35.3628,35.735,35.4075,35.8375,35.015,1491883200,194098
81400000.0,35.3897,35.4,35.45,35.5375,35.2525,1491969600,131853
71291520.0,35.4477,35.4775,35.2625,35.595,35.2625,1492056000,117139
66328376.0,35.3602,35.37,35.4575,35.47,35.2175,1492401600,102340
58790176.0,35.3692,35.3525,35.3,35.51,35.2775,1492488000,100312
69313500.0,35.3044,35.47,35.17,35.5,35.1125,1492574400,114136
93278248.0,35.5778,35.305,35.61,35.73,35.29,1492660800,145299
68103712.0,35.5682,35.61,35.5675,35.67,35.4625,1492747200,104116
68537332.0,35.9197,35.875,35.91,35.9875,35.795,1493006400,108051
75486004.0,36.1264,35.9775,36.1325,36.225,35.9675,1493092800,110705
80164964.0,36.0132,36.1175,35.92,36.15,35.8441,1493179200,130687
56985388.0,35.9223,35.9806,35.9475,36.04,35.8275,1493265600,97491
83441432.0,35.935,36.0225,35.9125,36.075,35.8175,1493352000,114783
134411772.0,36.5787,36.275,36.645,36.8,36.24,1493611200,184549
177987776.0,36.8072,36.885,36.8775,37.0225,36.71,1493697600,255527
182788136.0,36.5525,36.3975,36.765,36.8725,36.0675,1493784000,282334
93487488.0,36.5871,36.63,36.6325,36.785,36.4525,1493870400,140288
109205300.0,37.0625,36.69,37.24,37.245,36.69,1493956800,157907
195009652.0,38.0078,37.2575,38.2525,38.425,37.2575,1494216000,255913
156521452.0,38.5286,38.4675,38.4975,38.72,38.3625,1494302400,221712
103222768.0,38.2753,38.4075,38.315,38.485,38.0275,1494388800,156835
109020232.0,38.2983,38.1125,38.4875,38.5175,38.0775,1494475200,137539
130108068.0,38.9626,38.675,39.025,39.105,38.6675,1494561600,187416
104038876.0,38.9042,39.0025,38.925,39.1625,38.7625,1494820800,141088
80193512.0,38.8334,38.985,38.8675,39.015,38.68,1494907200,129335
203070712.0,37.8822,38.4,37.5625,38.6425,37.4275,1494993600,320867
134272860.0,38.1149,37.8175,38.135,38.335,37.7825,1495080000,205658
107843152.0,38.333,38.345,38.265,38.495,38.1575,1495166400,148515
91865748.0,38.4463,38.5,38.4975,38.645,38.2275,1495425600,128169
79675484.0,38.462,38.725,38.45,38.725,38.3275,1495512000,126250
76876616.0,38.3178,38.46,38.335,38.5425,38.1675,1495598400,115231
76918696.0,38.4528,38.4325,38.4675,38.5875,38.2575,1495684800,121641
87710548.0,38.4198,38.5,38.4025,38.56,38.3275,1495771200,109429
80507404.0,38.4661,38.355,38.4175,38.6075,38.3325,1496116800,113952
97804656.0,38.2335,38.4925,38.19,38.5425,38.095,1496203200,131942
65616352.0,38.2255,38.2925,38.295,38.3325,38.055,1496289600,112144
111082860.0,38.6609,38.395,38.8625,38.8625,38.2225,1496376000,167741
101326648.0,38.478,38.585,38.4825,38.6125,38.365,1496635200,157952
106499704.0,38.6639,38.475,38.6125,38.9525,38.445,1496721600,151820
84278588.0,38.8385,38.755,38.8425,38.995,38.62,1496808000,129496
85003192.0,38.7301,38.8125,38.7475,38.885,38.6,1496894400,132005
259530628.0,37.5476,38.7975,37.245,38.7975,36.505,1496980800,416021
289229320.0,36.0862,36.435,36.355,36.5225,35.6275,1497240000,455651
136661780.0,36.591,36.79,36.6475,36.8625,36.2875,1497326400,209032
126124928.0,36.3517,36.875,36.29,36.875,35.96,1497412800,217288
128661492.0,35.8869,35.83,36.0725,36.12,35.5525,1497499200,215379
201244372.0,35.7572,35.945,35.5675,36.125,35.55,1497585600,196672
130165616.0,36.4432,35.915,36.585,36.685,35.915,1497844800,194318
99581796.0,36.365,36.7175,36.2525,36.7175,36.235,1497931200,163497
85063004.0,36.3906,36.38,36.4675,36.5173,36.1525,1498017600,128182
76425176.0,36.4406,36.4425,36.4075,36.675,36.28,1498104000,119248
